id,target
749278,1
749279,1
749280,0
749281,1
749282,1
749283,1
749284,1
749285,1
749286,1
749287,1
749288,0
749289,0
749290,1
749291,1
749292,1
749293,0
749294,0
749295,0
749296,1
749297,1
749298,1
749299,0
749300,0
749301,0
749302,0
749303,0
749304,0
749305,0
749306,0
749307,0
749308,0
749309,0
749310,0
749311,0
749312,1
749313,1
749314,0
749315,1
749316,0
749317,1
749318,0
749319,0
749320,1
749321,1
749322,0
749323,0
749324,0
749325,0
749326,0
749327,0
749328,1
749329,1
749330,0
749331,0
749332,0
749333,1
749334,0
749335,0
749336,0
749337,0
749338,0
749339,0
749340,0
749341,1
749342,1
749343,0
749344,0
749345,1
749346,0
749347,1
749348,1
749349,1
749350,1
749351,0
749352,1
749353,1
749354,1
749355,0
749356,0
749357,0
749358,1
749359,1
749360,0
749361,1
749362,1
749363,1
749364,0
749365,0
749366,1
749367,1
749368,1
749369,1
749370,0
749371,1
749372,0
749373,0
749374,1
749375,1
749376,0
749377,0
749378,1
749379,0
749380,1
749381,0
749382,0
749383,1
749384,1
749385,1
749386,0
749387,0
749388,0
749389,0
749390,1
749391,0
749392,0
749393,1
749394,1
749395,0
749396,1
749397,0
749398,1
749399,0
749400,0
749401,0
749402,0
749403,0
749404,1
749405,0
749406,0
749407,0
749408,1
749409,0
749410,0
749411,1
749412,0
749413,1
749414,0
749415,0
749416,0
749417,1
749418,0
749419,0
749420,1
749421,0
749422,0
749423,1
749424,1
749425,0
749426,1
749427,0
749428,1
749429,1
749430,0
749431,1
749432,1
749433,0
749434,1
749435,0
749436,0
749437,1
749438,0
749439,0
749440,1
749441,1
749442,0
749443,0
749444,1
749445,1
749446,1
749447,0
749448,1
749449,1
749450,1
749451,1
749452,0
749453,0
749454,0
749455,1
749456,1
749457,1
749458,0
749459,1
749460,0
749461,1
749462,1
749463,1
749464,0
749465,0
749466,1
749467,0
749468,1
749469,0
749470,1
749471,1
749472,1
749473,0
749474,1
749475,1
749476,1
749477,1
749478,0
749479,1
749480,1
749481,0
749482,0
749483,1
749484,0
749485,1
749486,0
749487,0
749488,1
749489,1
749490,1
749491,1
749492,0
749493,0
749494,0
749495,1
749496,0
749497,0
749498,0
749499,0
749500,0
749501,0
749502,0
749503,0
749504,1
749505,0
749506,0
749507,0
749508,1
749509,0
749510,1
749511,0
749512,0
749513,1
749514,1
749515,0
749516,1
749517,0
749518,0
749519,0
749520,0
749521,0
749522,0
749523,1
749524,1
749525,0
749526,0
749527,0
749528,1
749529,1
749530,1
749531,1
749532,1
749533,1
749534,0
749535,0
749536,0
749537,0
749538,1
749539,0
749540,0
749541,0
749542,1
749543,1
749544,1
749545,1
749546,1
749547,1
749548,0
749549,0
749550,0
749551,0
749552,0
749553,0
749554,0
749555,0
749556,0
749557,1
749558,0
749559,0
749560,0
749561,1
749562,1
749563,1
749564,1
749565,0
749566,1
749567,1
749568,0
749569,0
749570,0
749571,0
749572,1
749573,1
749574,1
749575,0
749576,1
749577,0
749578,1
749579,0
749580,1
749581,1
749582,0
749583,1
749584,0
749585,1
749586,1
749587,0
749588,0
749589,0
749590,0
749591,0
749592,1
749593,0
749594,1
749595,0
749596,0
749597,1
749598,0
749599,1
749600,1
749601,1
749602,0
749603,1
749604,1
749605,1
749606,0
749607,1
749608,0
749609,1
749610,0
749611,1
749612,0
749613,0
749614,0
749615,1
749616,0
749617,0
749618,0
749619,1
749620,1
749621,1
749622,1
749623,0
749624,0
749625,0
749626,1
749627,1
749628,0
749629,1
749630,1
749631,1
749632,0
749633,0
749634,0
749635,0
749636,0
749637,1
749638,0
749639,0
749640,0
749641,0
749642,1
749643,0
749644,1
749645,1
749646,1
749647,0
749648,1
749649,1
749650,0
749651,1
749652,0
749653,0
749654,1
749655,0
749656,0
749657,1
749658,0
749659,1
749660,1
749661,0
749662,1
749663,1
749664,1
749665,1
749666,0
749667,1
749668,0
749669,1
749670,1
749671,0
749672,1
749673,1
749674,0
749675,0
749676,1
749677,1
749678,0
749679,1
749680,0
749681,1
749682,0
749683,1
749684,1
749685,0
749686,1
749687,1
749688,0
749689,0
749690,1
749691,1
749692,0
749693,1
749694,1
749695,0
749696,0
749697,1
749698,0
749699,1
749700,1
749701,0
749702,0
749703,1
749704,1
749705,0
749706,0
749707,0
749708,0
749709,0
749710,0
749711,1
749712,1
749713,1
749714,1
749715,0
749716,0
749717,1
749718,1
749719,0
749720,1
749721,0
749722,1
749723,0
749724,0
749725,0
749726,0
749727,0
749728,0
749729,1
749730,0
749731,0
749732,0
749733,0
749734,1
749735,1
749736,0
749737,0
749738,1
749739,1
749740,1
749741,0
749742,0
749743,0
749744,0
749745,1
749746,0
749747,0
749748,1
749749,1
749750,1
749751,0
749752,0
749753,0
749754,1
749755,0
749756,0
749757,0
749758,1
749759,1
749760,1
749761,1
749762,1
749763,1
749764,0
749765,1
749766,1
749767,0
749768,1
749769,1
749770,1
749771,0
749772,0
749773,0
749774,1
749775,1
749776,0
749777,1
749778,1
749779,1
749780,1
749781,1
749782,0
749783,0
749784,1
749785,1
749786,1
749787,1
749788,0
749789,0
749790,0
749791,1
749792,0
749793,1
749794,0
749795,0
749796,1
749797,0
749798,0
749799,1
749800,0
749801,1
749802,0
749803,0
749804,1
749805,0
749806,0
749807,0
749808,0
749809,1
749810,0
749811,0
749812,0
749813,0
749814,0
749815,0
749816,0
749817,0
749818,0
749819,1
749820,1
749821,1
749822,0
749823,1
749824,1
749825,0
749826,1
749827,0
749828,1
749829,1
749830,0
749831,0
749832,1
749833,0
749834,0
749835,1
749836,0
749837,1
749838,0
749839,0
749840,1
749841,0
749842,0
749843,0
749844,0
749845,0
749846,0
749847,1
749848,0
749849,0
749850,1
749851,1
749852,1
749853,1
749854,1
749855,1
749856,1
749857,0
749858,0
749859,0
749860,1
749861,0
749862,0
749863,1
749864,1
749865,0
749866,1
749867,1
749868,0
749869,0
749870,1
749871,1
749872,0
749873,1
749874,0
749875,0
749876,0
749877,1
749878,1
749879,0
749880,0
749881,1
749882,1
749883,0
749884,0
749885,1
749886,0
749887,1
749888,1
749889,0
749890,1
749891,1
749892,1
749893,1
749894,0
749895,1
749896,1
749897,0
749898,1
749899,0
749900,0
749901,1
749902,1
749903,0
749904,0
749905,0
749906,1
749907,0
749908,1
749909,1
749910,0
749911,0
749912,1
749913,1
749914,0
749915,0
749916,1
749917,0
749918,0
749919,0
749920,1
749921,1
749922,0
749923,1
749924,0
749925,1
749926,0
749927,0
749928,1
749929,1
749930,1
749931,1
749932,1
749933,0
749934,0
749935,0
749936,1
749937,0
749938,1
749939,1
749940,0
749941,0
749942,1
749943,1
749944,0
749945,1
749946,0
749947,0
749948,1
749949,1
749950,1
749951,0
749952,1
749953,1
749954,0
749955,1
749956,0
749957,1
749958,1
749959,1
749960,1
749961,1
749962,0
749963,1
749964,1
749965,1
749966,1
749967,0
749968,0
749969,0
749970,0
749971,0
749972,0
749973,1
749974,1
749975,1
749976,1
749977,1
749978,0
749979,1
749980,0
749981,1
749982,0
749983,0
749984,1
749985,1
749986,0
749987,0
749988,0
749989,0
749990,1
749991,0
749992,1
749993,1
749994,1
749995,1
749996,1
749997,0
749998,0
749999,1
750000,0
750001,1
750002,0
750003,1
750004,1
750005,0
750006,0
750007,0
750008,1
750009,1
750010,0
750011,0
750012,1
750013,0
750014,1
750015,1
750016,0
750017,0
750018,1
750019,1
750020,1
750021,1
750022,0
750023,0
750024,0
750025,0
750026,1
750027,1
750028,1
750029,0
750030,1
750031,0
750032,0
750033,1
750034,1
750035,1
750036,0
750037,1
750038,1
750039,1
750040,0
750041,0
750042,1
750043,1
750044,0
750045,1
750046,0
750047,0
750048,0
750049,1
750050,0
750051,1
750052,0
750053,1
750054,1
750055,1
750056,0
750057,0
750058,0
750059,0
750060,0
750061,1
750062,0
750063,0
750064,0
750065,1
750066,1
750067,1
750068,1
750069,0
750070,1
750071,0
750072,0
750073,0
750074,1
750075,0
750076,0
750077,0
750078,1
750079,0
750080,0
750081,1
750082,1
750083,0
750084,0
750085,1
750086,1
750087,1
750088,0
750089,0
750090,0
750091,0
750092,1
750093,1
750094,0
750095,1
750096,1
750097,0
750098,0
750099,1
750100,0
750101,0
750102,0
750103,1
750104,1
750105,1
750106,1
750107,1
750108,0
750109,0
750110,1
750111,1
750112,1
750113,1
750114,1
750115,1
750116,1
750117,1
750118,0
750119,0
750120,0
750121,1
750122,0
750123,0
750124,1
750125,0
750126,1
750127,1
750128,1
750129,0
750130,0
750131,0
750132,1
750133,1
750134,0
750135,0
750136,0
750137,0
750138,0
750139,1
750140,1
750141,1
750142,0
750143,1
750144,1
750145,1
750146,0
750147,0
750148,1
750149,0
750150,0
750151,0
750152,0
750153,0
750154,1
750155,0
750156,1
750157,1
750158,0
750159,0
750160,1
750161,0
750162,1
750163,1
750164,0
750165,1
750166,1
750167,1
750168,1
750169,1
750170,0
750171,0
750172,1
750173,1
750174,0
750175,0
750176,1
750177,0
750178,0
750179,1
750180,1
750181,1
750182,1
750183,0
750184,1
750185,1
750186,1
750187,0
750188,0
750189,1
750190,1
750191,0
750192,1
750193,1
750194,0
750195,0
750196,0
750197,0
750198,0
750199,0
750200,1
750201,1
750202,1
750203,0
750204,0
750205,1
750206,0
750207,0
750208,1
750209,1
750210,1
750211,0
750212,0
750213,1
750214,0
750215,0
750216,1
750217,0
750218,0
750219,1
750220,0
750221,0
750222,1
750223,1
750224,0
750225,1
750226,0
750227,0
750228,0
750229,1
750230,1
750231,0
750232,0
750233,1
750234,1
750235,1
750236,1
750237,0
750238,1
750239,1
750240,1
750241,0
750242,1
750243,0
750244,0
750245,0
750246,1
750247,1
750248,0
750249,1
750250,0
750251,0
750252,1
750253,1
750254,1
750255,0
750256,0
750257,0
750258,0
750259,1
750260,0
750261,0
750262,0
750263,1
750264,0
750265,0
750266,0
750267,0
750268,1
750269,0
750270,1
750271,0
750272,1
750273,0
750274,0
750275,1
750276,1
750277,1
750278,0
750279,1
750280,0
750281,1
750282,1
750283,1
750284,1
750285,0
750286,1
750287,1
750288,1
750289,1
750290,0
750291,1
750292,1
750293,0
750294,0
750295,1
750296,1
750297,1
750298,1
750299,0
750300,1
750301,1
750302,0
750303,0
750304,0
750305,1
750306,0
750307,0
750308,0
750309,0
750310,0
750311,1
750312,0
750313,1
750314,0
750315,0
750316,0
750317,1
750318,0
750319,1
750320,1
750321,1
750322,0
750323,1
750324,0
750325,0
750326,1
750327,0
750328,1
750329,1
750330,1
750331,0
750332,0
750333,0
750334,1
750335,0
750336,0
750337,1
750338,1
750339,1
750340,1
750341,1
750342,0
750343,0
750344,1
750345,1
750346,1
750347,0
750348,0
750349,1
750350,1
750351,0
750352,1
750353,1
750354,1
750355,0
750356,1
750357,0
750358,1
750359,1
750360,1
750361,0
750362,1
750363,1
750364,0
750365,0
750366,0
750367,0
750368,1
750369,1
750370,1
750371,1
750372,1
750373,0
750374,1
750375,0
750376,1
750377,0
750378,0
750379,1
750380,1
750381,0
750382,0
750383,0
750384,0
750385,0
750386,1
750387,0
750388,1
750389,0
750390,0
750391,0
750392,0
750393,1
750394,1
750395,0
750396,0
750397,1
750398,0
750399,1
750400,0
750401,1
750402,1
750403,1
750404,0
750405,0
750406,0
750407,0
750408,1
750409,0
750410,0
750411,1
750412,0
750413,1
750414,0
750415,0
750416,1
750417,1
750418,0
750419,0
750420,0
750421,1
750422,0
750423,0
750424,1
750425,0
750426,1
750427,0
750428,0
750429,1
750430,0
750431,1
750432,1
750433,1
750434,0
750435,1
750436,1
750437,1
750438,0
750439,0
750440,0
750441,0
750442,0
750443,1
750444,0
750445,0
750446,0
750447,1
750448,0
750449,1
750450,1
750451,0
750452,1
750453,1
750454,1
750455,1
750456,0
750457,0
750458,1
750459,0
750460,0
750461,0
750462,0
750463,0
750464,1
750465,1
750466,1
750467,0
750468,0
750469,1
750470,0
750471,0
750472,1
750473,0
750474,1
750475,0
750476,1
750477,0
750478,0
750479,0
750480,1
750481,1
750482,1
750483,1
750484,1
750485,0
750486,0
750487,1
750488,0
750489,0
750490,0
750491,1
750492,0
750493,0
750494,0
750495,1
750496,1
750497,1
750498,1
750499,0
750500,0
750501,1
750502,1
750503,0
750504,1
750505,1
750506,0
750507,1
750508,1
750509,0
750510,1
750511,0
750512,0
750513,1
750514,1
750515,0
750516,0
750517,1
750518,1
750519,1
750520,1
750521,1
750522,0
750523,1
750524,0
750525,1
750526,1
750527,0
750528,1
750529,0
750530,0
750531,0
750532,0
750533,0
750534,0
750535,0
750536,1
750537,1
750538,0
750539,0
750540,0
750541,0
750542,1
750543,1
750544,0
750545,1
750546,0
750547,0
750548,0
750549,1
750550,1
750551,0
750552,1
750553,0
750554,1
750555,0
750556,0
750557,1
750558,0
750559,0
750560,0
750561,1
750562,0
750563,0
750564,0
750565,1
750566,1
750567,1
750568,1
750569,1
750570,1
750571,0
750572,1
750573,0
750574,1
750575,1
750576,1
750577,1
750578,1
750579,1
750580,0
750581,1
750582,1
750583,0
750584,0
750585,0
750586,1
750587,0
750588,0
750589,0
750590,0
750591,0
750592,1
750593,1
750594,0
750595,1
750596,0
750597,1
750598,0
750599,0
750600,1
750601,0
750602,1
750603,1
750604,1
750605,0
750606,1
750607,1
750608,1
750609,1
750610,1
750611,0
750612,1
750613,0
750614,1
750615,0
750616,1
750617,0
750618,1
750619,1
750620,0
750621,1
750622,1
750623,1
750624,1
750625,1
750626,1
750627,0
750628,0
750629,1
750630,1
750631,0
750632,1
750633,1
750634,1
750635,0
750636,1
750637,1
750638,0
750639,0
750640,0
750641,0
750642,1
750643,0
750644,1
750645,0
750646,0
750647,0
750648,1
750649,1
750650,0
750651,1
750652,1
750653,1
750654,0
750655,0
750656,1
750657,0
750658,1
750659,0
750660,1
750661,1
750662,1
750663,0
750664,1
750665,1
750666,0
750667,1
750668,1
750669,1
750670,0
750671,1
750672,1
750673,0
750674,0
750675,1
750676,1
750677,0
750678,1
750679,0
750680,0
750681,0
750682,0
750683,0
750684,1
750685,0
750686,1
750687,1
750688,0
750689,1
750690,1
750691,0
750692,0
750693,1
750694,1
750695,0
750696,0
750697,1
750698,1
750699,1
750700,1
750701,0
750702,1
750703,1
750704,0
750705,0
750706,1
750707,0
750708,1
750709,1
750710,0
750711,1
750712,0
750713,1
750714,1
750715,1
750716,0
750717,0
750718,0
750719,1
750720,0
750721,1
750722,1
750723,0
750724,0
750725,1
750726,0
750727,1
750728,1
750729,1
750730,0
750731,0
750732,0
750733,1
750734,1
750735,0
750736,1
750737,0
750738,1
750739,1
750740,1
750741,0
750742,1
750743,0
750744,1
750745,0
750746,1
750747,1
750748,1
750749,1
750750,1
750751,1
750752,1
750753,0
750754,0
750755,0
750756,1
750757,1
750758,1
750759,0
750760,1
750761,0
750762,1
750763,1
750764,0
750765,0
750766,1
750767,1
750768,0
750769,0
750770,1
750771,1
750772,0
750773,1
750774,0
750775,1
750776,0
750777,1
750778,0
750779,0
750780,1
750781,0
750782,1
750783,0
750784,1
750785,0
750786,1
750787,1
750788,1
750789,1
750790,0
750791,0
750792,0
750793,1
750794,0
750795,0
750796,1
750797,1
750798,1
750799,0
750800,0
750801,0
750802,0
750803,0
750804,0
750805,1
750806,0
750807,0
750808,0
750809,1
750810,0
750811,0
750812,0
750813,0
750814,1
750815,1
750816,1
750817,0
750818,1
750819,1
750820,1
750821,0
750822,0
750823,1
750824,0
750825,0
750826,1
750827,1
750828,0
750829,0
750830,0
750831,1
750832,0
750833,0
750834,0
750835,1
750836,0
750837,0
750838,0
750839,0
750840,1
750841,1
750842,1
750843,0
750844,1
750845,0
750846,0
750847,1
750848,0
750849,1
750850,1
750851,0
750852,1
750853,0
750854,1
750855,1
750856,1
750857,0
750858,0
750859,1
750860,1
750861,1
750862,1
750863,1
750864,0
750865,0
750866,1
750867,0
750868,0
750869,1
750870,1
750871,1
750872,0
750873,0
750874,0
750875,1
750876,0
750877,0
750878,0
750879,0
750880,0
750881,1
750882,1
750883,1
750884,0
750885,0
750886,1
750887,1
750888,1
750889,1
750890,1
750891,0
750892,1
750893,0
750894,1
750895,0
750896,0
750897,1
750898,0
750899,1
750900,1
750901,0
750902,1
750903,0
750904,1
750905,0
750906,0
750907,0
750908,0
750909,1
750910,0
750911,0
750912,0
750913,1
750914,0
750915,0
750916,1
750917,1
750918,0
750919,1
750920,1
750921,1
750922,0
750923,0
750924,0
750925,1
750926,0
750927,0
750928,0
750929,0
750930,1
750931,0
750932,0
750933,1
750934,1
750935,1
750936,0
750937,0
750938,1
750939,0
750940,1
750941,0
750942,1
750943,1
750944,0
750945,1
750946,0
750947,1
750948,0
750949,1
750950,1
750951,0
750952,0
750953,0
750954,1
750955,0
750956,1
750957,0
750958,1
750959,1
750960,0
750961,0
750962,1
750963,1
750964,0
750965,0
750966,1
750967,0
750968,0
750969,1
750970,1
750971,0
750972,0
750973,0
750974,1
750975,0
750976,0
750977,1
750978,0
750979,0
750980,1
750981,0
750982,1
750983,1
750984,1
750985,0
750986,0
750987,1
750988,1
750989,0
750990,0
750991,1
750992,1
750993,1
750994,1
750995,1
750996,1
750997,0
750998,1
750999,1
751000,0
751001,1
751002,0
751003,0
751004,1
751005,1
751006,1
751007,1
751008,0
751009,0
751010,1
751011,1
751012,1
751013,1
751014,0
751015,1
751016,0
751017,0
751018,0
751019,0
751020,0
751021,0
751022,1
751023,0
751024,1
751025,1
751026,0
751027,0
751028,0
751029,0
751030,1
751031,0
751032,0
751033,0
751034,1
751035,0
751036,0
751037,1
751038,1
751039,0
751040,1
751041,1
751042,1
751043,1
751044,1
751045,0
751046,1
751047,1
751048,1
751049,1
751050,1
751051,1
751052,1
751053,0
751054,1
751055,0
751056,1
751057,1
751058,0
751059,1
751060,1
751061,1
751062,0
751063,0
751064,0
751065,0
751066,0
751067,0
751068,0
751069,0
751070,0
751071,0
751072,1
751073,1
751074,0
751075,0
751076,1
751077,1
751078,1
751079,1
751080,1
751081,1
751082,1
751083,0
751084,1
751085,1
751086,1
751087,1
751088,1
751089,1
751090,1
751091,1
751092,0
751093,0
751094,1
751095,0
751096,1
751097,1
751098,0
751099,1
751100,0
751101,0
751102,0
751103,1
751104,0
751105,0
751106,1
751107,0
751108,1
751109,0
751110,1
751111,0
751112,1
751113,0
751114,1
751115,0
751116,1
751117,0
751118,1
751119,0
751120,0
751121,0
751122,0
751123,1
751124,0
751125,1
751126,0
751127,0
751128,0
751129,1
751130,1
751131,0
751132,0
751133,1
751134,0
751135,0
751136,0
751137,1
751138,0
751139,0
751140,1
751141,0
751142,1
751143,1
751144,0
751145,1
751146,1
751147,1
751148,1
751149,1
751150,1
751151,1
751152,0
751153,0
751154,1
751155,1
751156,1
751157,1
751158,1
751159,1
751160,0
751161,0
751162,0
751163,1
751164,0
751165,0
751166,1
751167,0
751168,0
751169,1
751170,1
751171,0
751172,0
751173,1
751174,0
751175,0
751176,1
751177,0
751178,0
751179,1
751180,0
751181,0
751182,0
751183,1
751184,0
751185,1
751186,1
751187,1
751188,0
751189,1
751190,1
751191,0
751192,1
751193,1
751194,1
751195,0
751196,1
751197,0
751198,1
751199,0
751200,0
751201,1
751202,1
751203,0
751204,0
751205,0
751206,0
751207,0
751208,0
751209,0
751210,1
751211,1
751212,0
751213,0
751214,0
751215,0
751216,0
751217,0
751218,0
751219,0
751220,1
751221,1
751222,1
751223,1
751224,0
751225,1
751226,1
751227,0
751228,1
751229,1
751230,0
751231,0
751232,0
751233,0
751234,1
751235,0
751236,0
751237,0
751238,0
751239,1
751240,0
751241,0
751242,0
751243,0
751244,1
751245,0
751246,1
751247,0
751248,1
751249,1
751250,1
751251,0
751252,0
751253,1
751254,1
751255,0
751256,1
751257,0
751258,0
751259,0
751260,0
751261,0
751262,1
751263,0
751264,1
751265,0
751266,0
751267,1
751268,0
751269,0
751270,0
751271,1
751272,0
751273,0
751274,0
751275,0
751276,0
751277,0
751278,1
751279,1
751280,1
751281,0
751282,0
751283,1
751284,1
751285,1
751286,1
751287,1
751288,1
751289,1
751290,1
751291,1
751292,1
751293,0
751294,0
751295,0
751296,1
751297,1
751298,1
751299,1
751300,0
751301,0
751302,1
751303,0
751304,0
751305,1
751306,0
751307,1
751308,1
751309,0
751310,0
751311,0
751312,0
751313,0
751314,1
751315,1
751316,0
751317,1
751318,0
751319,0
751320,0
751321,1
751322,1
751323,1
751324,0
751325,0
751326,1
751327,1
751328,1
751329,0
751330,1
751331,1
751332,0
751333,1
751334,1
751335,1
751336,0
751337,1
751338,0
751339,1
751340,0
751341,0
751342,0
751343,1
751344,1
751345,1
751346,1
751347,1
751348,0
751349,0
751350,1
751351,0
751352,0
751353,0
751354,0
751355,1
751356,0
751357,1
751358,0
751359,0
751360,0
751361,1
751362,1
751363,0
751364,1
751365,1
751366,1
751367,1
751368,0
751369,0
751370,0
751371,1
751372,0
751373,1
751374,0
751375,1
751376,1
751377,1
751378,1
751379,1
751380,0
751381,0
751382,1
751383,1
751384,0
751385,1
751386,0
751387,0
751388,0
751389,1
751390,1
751391,1
751392,0
751393,0
751394,0
751395,0
751396,1
751397,0
751398,0
751399,0
751400,1
751401,0
751402,1
751403,0
751404,0
751405,0
751406,0
751407,1
751408,1
751409,0
751410,0
751411,1
751412,1
751413,0
751414,1
751415,1
751416,1
751417,1
751418,0
751419,0
751420,0
751421,1
751422,0
751423,0
751424,1
751425,0
751426,0
751427,1
751428,0
751429,0
751430,0
751431,1
751432,0
751433,1
751434,0
751435,0
751436,1
751437,1
751438,0
751439,0
751440,1
751441,0
751442,0
751443,1
751444,1
751445,0
751446,1
751447,1
751448,0
751449,1
751450,1
751451,1
751452,0
751453,0
751454,1
751455,0
751456,0
751457,1
751458,1
751459,0
751460,0
751461,1
751462,0
751463,1
751464,1
751465,0
751466,0
751467,0
751468,1
751469,0
751470,0
751471,0
751472,0
751473,1
751474,0
751475,0
751476,1
751477,1
751478,1
751479,1
751480,1
751481,0
751482,1
751483,0
751484,0
751485,0
751486,0
751487,0
751488,1
751489,0
751490,0
751491,1
751492,0
751493,0
751494,0
751495,0
751496,0
751497,0
751498,0
751499,0
751500,1
751501,0
751502,0
751503,1
751504,0
751505,1
751506,0
751507,0
751508,1
751509,0
751510,1
751511,0
751512,0
751513,0
751514,1
751515,0
751516,1
751517,1
751518,1
751519,1
751520,0
751521,0
751522,0
751523,1
751524,0
751525,1
751526,0
751527,0
751528,1
751529,0
751530,1
751531,1
751532,0
751533,0
751534,0
751535,1
751536,1
751537,1
751538,0
751539,0
751540,1
751541,1
751542,1
751543,0
751544,0
751545,1
751546,1
751547,0
751548,0
751549,1
751550,0
751551,1
751552,1
751553,1
751554,0
751555,0
751556,0
751557,0
751558,0
751559,1
751560,1
751561,0
751562,1
751563,0
751564,0
751565,0
751566,0
751567,1
751568,0
751569,1
751570,1
751571,1
751572,1
751573,0
751574,0
751575,0
751576,0
751577,1
751578,1
751579,1
751580,0
751581,0
751582,0
751583,0
751584,0
751585,0
751586,0
751587,1
751588,1
751589,1
751590,1
751591,0
751592,1
751593,0
751594,1
751595,1
751596,1
751597,0
751598,0
751599,1
751600,1
751601,1
751602,1
751603,0
751604,1
751605,0
751606,1
751607,0
751608,1
751609,1
751610,0
751611,1
751612,1
751613,1
751614,0
751615,1
751616,0
751617,0
751618,1
751619,1
751620,1
751621,1
751622,0
751623,0
751624,0
751625,1
751626,0
751627,1
751628,0
751629,1
751630,1
751631,1
751632,1
751633,1
751634,1
751635,0
751636,0
751637,1
751638,0
751639,0
751640,1
751641,1
751642,1
751643,0
751644,0
751645,0
751646,0
751647,0
751648,0
751649,0
751650,0
751651,0
751652,0
751653,0
751654,0
751655,1
751656,0
751657,1
751658,0
751659,1
751660,1
751661,0
751662,0
751663,1
751664,1
751665,1
751666,0
751667,0
751668,1
751669,0
751670,0
751671,0
751672,0
751673,0
751674,1
751675,1
751676,1
751677,1
751678,1
751679,1
751680,1
751681,1
751682,0
751683,0
751684,1
751685,1
751686,1
751687,1
751688,0
751689,1
751690,1
751691,0
751692,0
751693,0
751694,1
751695,1
751696,0
751697,1
751698,0
751699,1
751700,0
751701,1
751702,1
751703,0
751704,0
751705,1
751706,0
751707,1
751708,0
751709,1
751710,1
751711,0
751712,1
751713,0
751714,0
751715,1
751716,1
751717,0
751718,0
751719,1
751720,1
751721,1
751722,0
751723,1
751724,0
751725,0
751726,0
751727,1
751728,0
751729,1
751730,0
751731,0
751732,0
751733,1
751734,0
751735,1
751736,0
751737,1
751738,0
751739,0
751740,0
751741,1
751742,0
751743,1
751744,1
751745,1
751746,0
751747,1
751748,1
751749,1
751750,0
751751,0
751752,1
751753,0
751754,0
751755,1
751756,1
751757,0
751758,0
751759,1
751760,0
751761,0
751762,0
751763,1
751764,1
751765,1
751766,1
751767,0
751768,1
751769,1
751770,0
751771,1
751772,0
751773,1
751774,1
751775,1
751776,0
751777,1
751778,0
751779,0
751780,1
751781,0
751782,0
751783,0
751784,0
751785,0
751786,0
751787,0
751788,0
751789,1
751790,0
751791,1
751792,1
751793,0
751794,1
751795,0
751796,0
751797,0
751798,1
751799,0
751800,0
751801,1
751802,0
751803,0
751804,0
751805,0
751806,0
751807,1
751808,0
751809,1
751810,1
751811,1
751812,1
751813,0
751814,0
751815,1
751816,1
751817,1
751818,1
751819,0
751820,1
751821,1
751822,0
751823,0
751824,0
751825,1
751826,1
751827,1
751828,1
751829,0
751830,0
751831,0
751832,1
751833,0
751834,1
751835,1
751836,0
751837,0
751838,0
751839,1
751840,1
751841,1
751842,0
751843,1
751844,0
751845,0
751846,1
751847,0
751848,1
751849,0
751850,1
751851,1
751852,0
751853,1
751854,1
751855,1
751856,1
751857,0
751858,1
751859,0
751860,1
751861,1
751862,1
751863,0
751864,1
751865,0
751866,1
751867,1
751868,0
751869,0
751870,0
751871,1
751872,1
751873,1
751874,1
751875,1
751876,1
751877,1
751878,1
751879,0
751880,1
751881,0
751882,0
751883,0
751884,0
751885,0
751886,1
751887,1
751888,1
751889,0
751890,0
751891,0
751892,1
751893,1
751894,1
751895,0
751896,1
751897,1
751898,1
751899,1
751900,1
751901,1
751902,0
751903,1
751904,0
751905,1
751906,1
751907,1
751908,1
751909,0
751910,0
751911,1
751912,0
751913,1
751914,1
751915,1
751916,0
751917,1
751918,1
751919,1
751920,0
751921,1
751922,1
751923,1
751924,1
751925,1
751926,0
751927,0
751928,0
751929,1
751930,0
751931,1
751932,1
751933,0
751934,1
751935,0
751936,0
751937,0
751938,1
751939,0
751940,0
751941,1
751942,1
751943,0
751944,0
751945,1
751946,1
751947,0
751948,0
751949,1
751950,1
751951,1
751952,0
751953,1
751954,1
751955,0
751956,1
751957,0
751958,0
751959,1
751960,1
751961,1
751962,1
751963,0
751964,0
751965,0
751966,0
751967,1
751968,0
751969,1
751970,0
751971,0
751972,0
751973,1
751974,1
751975,1
751976,1
751977,0
751978,0
751979,1
751980,0
751981,1
751982,0
751983,1
751984,0
751985,1
751986,0
751987,0
751988,1
751989,0
751990,0
751991,1
751992,0
751993,1
751994,0
751995,0
751996,1
751997,0
751998,1
751999,0
752000,1
752001,1
752002,1
752003,0
752004,0
752005,0
752006,1
752007,1
752008,1
752009,0
752010,1
752011,1
752012,0
752013,1
752014,1
752015,0
752016,0
752017,1
752018,1
752019,1
752020,1
752021,0
752022,0
752023,0
752024,1
752025,0
752026,1
752027,1
752028,0
752029,1
752030,0
752031,1
752032,1
752033,1
752034,0
752035,0
752036,1
752037,0
752038,0
752039,1
752040,1
752041,1
752042,0
752043,0
752044,0
752045,0
752046,1
752047,0
752048,0
752049,1
752050,1
752051,0
752052,1
752053,0
752054,0
752055,0
752056,0
752057,0
752058,0
752059,1
752060,0
752061,1
752062,0
752063,0
752064,1
752065,1
752066,1
752067,0
752068,0
752069,1
752070,0
752071,0
752072,0
752073,0
752074,0
752075,1
752076,0
